odds_id,event_id,sport,match,market,market_params,bookmaker,outcome,odds,timestamp,is_active 
b12eecb2-c9fb-4c78-87d7-28f4b9e9792f,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Match Winner,,Coral,Medvedev,2.83,2025-11-11T00:14:04.501181,True
cc285406-c163-40e3-ab92-1d2ba9b99d27,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Match Winner,,Ladbrokes,Sinner,2.01,2025-11-11T00:14:04.501181,True
bcf95c10-c7da-456a-9e2c-042949a678e5,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Match Winner,,Ladbrokes,Medvedev,2.03,2025-11-11T00:14:04.501181,True
c5697b40-b55f-4da6-8f56-6ff68c6b9fcc,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Betway,Yes,2.09,2025-11-11T00:14:04.501181,True
bc97205f-ff04-4ed3-ac7d-431909782502,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Betway,No,1.95,2025-11-11T00:14:04.501181,True
2777b52e-fc86-4d0e-bf61-8deda687b704,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Betfair,Yes,1.89,2025-11-11T00:14:04.501181,True
e5e9414b-fc31-4ca2-a82e-a3160b622637,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Betfair,No,2.1,2025-11-11T00:14:04.501181,True
fa75e709-704a-4d78-aa74-572d58c3aee0,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Bet365,Yes,1.99,2025-11-11T00:14:04.501181,True
751fb09d-8bbc-4eea-bab8-5e7a1d2f8785,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Bet365,No,1.99,2025-11-11T00:14:04.501181,True
d12460c4-c61c-4caa-8011-3e8ec9465612,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Unibet,Yes,1.99,2025-11-11T00:14:04.501181,True
50095b64-a718-410b-ac7a-d0a187eaa6b2,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Unibet,No,2.02,2025-11-11T00:14:04.501181,True
715fb8e7-ce94-43c5-922f-eac5a2a2216b,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Bwin,Yes,1.91,2025-11-11T00:14:04.501181,True
f97e36e0-88f2-4c8c-a566-9598b385a369,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Bwin,No,2.09,2025-11-11T00:14:04.501181,True
fe123096-f132-40b8-b66b-43cb4e8c1cf1,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Ladbrokes,Yes,1.84,2025-11-11T00:14:04.501181,True
a7526eac-c987-4b6b-9c6b-43b053ae27cb,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Ladbrokes,No,2.19,2025-11-11T00:14:04.501181,True
4e3d8560-febf-48b5-be96-7ca713f1e45a,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Coral,Yes,2.04,2025-11-11T00:14:04.501181,True
a4d7a763-9d97-4b34-9ac0-01ce0e02d297,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Set Betting,2-0,Coral,No,1.96,2025-11-11T00:14:04.501181,True
81fe4322-d547-4d3c-8402-3c74c068f6e9,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,888sport,Over 22.5,2.19,2025-11-11T00:14:04.501181,True
7a576030-f7fe-4e39-9fa3-c060d7719298,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,888sport,Under 22.5,1.85,2025-11-11T00:14:04.501181,True
a6a4cf84-88a2-44d0-967a-9a689105e847,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,Betfair,Over 22.5,2.09,2025-11-11T00:14:04.501181,True
572e2fd7-8629-40f9-9140-6582e22d9a7c,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,Betfair,Under 22.5,1.95,2025-11-11T00:14:04.501181,True
6d39cf93-ea44-423e-b3d3-a4bc29d0e7d6,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,Bwin,Over 22.5,2.18,2025-11-11T00:14:04.501181,True
afad79d8-e475-4329-bef2-b0157413a886,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,Bwin,Under 22.5,1.88,2025-11-11T00:14:04.501181,True
669bf52d-22de-4ca0-9455-764e90ea69bf,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,Betway,Over 22.5,1.9,2025-11-11T00:14:04.501181,True
3c1564ea-8032-4a6b-89e1-0a3e6ddd58e2,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,Betway,Under 22.5,2.11,2025-11-11T00:14:04.501181,True
6b77119e-8bf3-461b-8c23-d62f3dc4e5ba,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,Bet365,Over 22.5,1.88,2025-11-11T00:14:04.501181,True
163c7195-2cab-4581-9671-4687a1ee9525,2cb9578a-c4e8-4b21-a2ab-acf7158a9234,Tennis,Sinner vs Medvedev,Total Games,22.5,Bet365,Under 22.5,2.13,2025-11-11T00:14:04.501181,True
cca764e6-64bc-4503-a5c8-222e4be82d33,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Betfair,Rublev,1.79,2025-11-11T00:14:04.501181,True
2377f6d3-9f3c-46ad-83ac-7469ea40526a,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Betfair,Tsitsipas,2.24,2025-11-11T00:14:04.501181,True
f815a4da-34a4-435c-bb6f-315a3fe6f615,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Betway,Rublev,2.78,2025-11-11T00:14:04.501181,True
30e445fb-e4b1-451e-b01d-5a129cf56a89,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Betway,Tsitsipas,1.57,2025-11-11T00:14:04.501181,True
99509153-ba22-41e7-9e95-b141c5c4c692,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Ladbrokes,Rublev,2.56,2025-11-11T00:14:04.501181,True
d0f75de2-fb9d-4e36-89bc-72f15ad2f8b4,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Ladbrokes,Tsitsipas,1.61,2025-11-11T00:14:04.501181,True
9204d2a5-56a6-42b6-9e06-125130f5fbd6,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,888sport,Rublev,1.78,2025-11-11T00:14:04.501181,True
61dc5e9f-27f5-4364-9655-fabbcf4747ca,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,888sport,Tsitsipas,2.3,2025-11-11T00:14:04.501181,True
f0ef8521-af52-4e0b-b957-408ca921fadf,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Coral,Rublev,1.72,2025-11-11T00:14:04.501181,True
f04c9483-1fd5-4af5-890d-88b1385b4c64,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Coral,Tsitsipas,2.37,2025-11-11T00:14:04.501181,True
7b433cf5-b7fb-4ad7-b676-2dbdd15cdda8,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,William Hill,Rublev,2.2,2025-11-11T00:14:04.501181,True
1c8e79e3-3c62-48fd-9476-c0ab6bf580de,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,William Hill,Tsitsipas,1.81,2025-11-11T00:14:04.501181,True
8761655f-903b-4bcc-9bf0-9cffb7d1fde2,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Paddy Power,Rublev,2.52,2025-11-11T00:14:04.501181,True
6e0a5ba8-aa22-4e22-b642-f9c9661b5faf,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Paddy Power,Tsitsipas,1.66,2025-11-11T00:14:04.501181,True
b373b99b-79fe-4380-a6a5-c50230942ae9,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Unibet,Rublev,2.53,2025-11-11T00:14:04.501181,True
c6122a4d-875d-43c6-bd09-28063aa8c88b,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Match Winner,,Unibet,Tsitsipas,1.66,2025-11-11T00:14:04.501181,True
8398e694-96ef-4780-a40b-bb32fbb81151,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,888sport,Yes,1.98,2025-11-11T00:14:04.501181,True
e2f9d65b-fea6-4e89-800f-35bc2e4327a6,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,888sport,No,2.0,2025-11-11T00:14:04.501181,True
99d71658-39f4-434d-93a2-47dbee001b41,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Coral,Yes,1.92,2025-11-11T00:14:04.501181,True
a68fc135-cdf2-4492-b7e2-3103073e56c2,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Coral,No,2.06,2025-11-11T00:14:04.501181,True
c4e3abec-e66b-4f2a-96c0-14e9213d7d1b,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Betfair,Yes,2.22,2025-11-11T00:14:04.501181,True
1fe55038-8aa4-41c3-ba1d-ef8c5a7fa153,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Betfair,No,1.79,2025-11-11T00:14:04.501181,True
34092a80-647b-463d-a240-434a80bb8e10,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Paddy Power,Yes,2.19,2025-11-11T00:14:04.501181,True
ae002294-0651-49dd-8d05-ebc82b1fa496,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Paddy Power,No,1.86,2025-11-11T00:14:04.501181,True
18d3f1b4-0b7a-4fbd-bac9-4a2fda9017b4,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Bwin,Yes,2.13,2025-11-11T00:14:04.501181,True
a49a6765-b34b-4638-a664-e70866a3bad0,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Bwin,No,1.92,2025-11-11T00:14:04.501181,True
700e6011-f8fb-488d-a12e-45f1d3e56a6f,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Ladbrokes,Yes,2.01,2025-11-11T00:14:04.501181,True
912994f3-b719-4baf-a3ee-bd0cc1510ce0,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Set Betting,2-0,Ladbrokes,No,2.01,2025-11-11T00:14:04.501181,True
23407994-9175-4255-8641-c0d0a5778db9,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,Coral,Over 22.5,1.94,2025-11-11T00:14:04.501181,True
2a7ee0b5-4a3b-4c5e-af84-254cd7d39903,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,Coral,Under 22.5,2.05,2025-11-11T00:14:04.501181,True
6ffebc91-76c5-4afc-a650-c0ac9a107403,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,William Hill,Over 22.5,2.06,2025-11-11T00:14:04.501181,True
9c1b8ad3-61c5-48bf-9fde-e81618047982,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,William Hill,Under 22.5,1.95,2025-11-11T00:14:04.501181,True
1d04cc8d-5e02-4f8b-a174-c41f51d36c44,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,888sport,Over 22.5,2.06,2025-11-11T00:14:04.501181,True
53ec5603-85ec-4904-a12c-f0415e791a07,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,888sport,Under 22.5,1.98,2025-11-11T00:14:04.501181,True
761155ec-8383-432c-b69b-8a4824894d71,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,Betfair,Over 22.5,2.14,2025-11-11T00:14:04.501181,True
c96b2d0e-5eaa-4434-b23e-2a487284cfe9,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,Betfair,Under 22.5,1.9,2025-11-11T00:14:04.501181,True
2074c9e4-c6a0-418f-9199-a0637dfdda46,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,Paddy Power,Over 22.5,2.14,2025-11-11T00:14:04.501181,True
5b3cce01-a2b2-4bb6-be45-be1dce6e4798,20dd5d7c-dd05-45b5-ba6c-8f5a4e67405b,Tennis,Rublev vs Tsitsipas,Total Games,22.5,Paddy Power,Under 22.5,1.85,2025-11-11T00:14:04.501181,True
297f6e81-2e86-44be-b28d-b99730947fc3,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Coral,Rune,2.02,2025-11-11T00:14:04.501181,True
f665b1c5-37d1-4304-8d1b-65714f45a1cf,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Coral,Fritz,1.96,2025-11-11T00:14:04.501181,True
08a6f8e3-da36-4ac9-aa17-e58bc911522e,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Bet365,Rune,2.03,2025-11-11T00:14:04.501181,True
57e5ab26-f782-4b29-b794-87dbb68b1ef0,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Bet365,Fritz,2.0,2025-11-11T00:14:04.501181,True
8ec6b683-ad10-4c14-bb5c-122e7ae44530,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Paddy Power,Rune,2.24,2025-11-11T00:14:04.501181,True
5f7a9f37-87c9-4926-87ad-6dcbff55e9b1,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Paddy Power,Fritz,1.81,2025-11-11T00:14:04.501181,True
2fdb6723-d384-4414-b1ba-3004d5a412d1,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Betfair,Rune,2.29,2025-11-11T00:14:04.501181,True
241be5f9-305b-49f0-a34f-7ec209a3b4a8,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Betfair,Fritz,1.8,2025-11-11T00:14:04.501181,True
872f7c24-e9de-4fcd-b2c9-26a04545745a,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Unibet,Rune,1.5,2025-11-11T00:14:04.501181,True
1cbe6b51-f752-4d9f-ab96-54edb9ec8d13,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Unibet,Fritz,2.95,2025-11-11T00:14:04.501181,True
05ad658d-4592-4056-867d-689648e862fb,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Ladbrokes,Rune,2.45,2025-11-11T00:14:04.501181,True
dc8849b0-315f-4b6b-b7d1-95fe87b76e7a,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Ladbrokes,Fritz,1.72,2025-11-11T00:14:04.501181,True
79ba6740-ffd3-4256-80f2-9f07cb50d734,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,888sport,Rune,2.39,2025-11-11T00:14:04.501181,True
7959305f-af2b-4fa3-a617-9938453f6190,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,888sport,Fritz,1.71,2025-11-11T00:14:04.501181,True
34999fa6-827d-4312-837a-85274cb8e802,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Bwin,Rune,2.65,2025-11-11T00:14:04.501181,True
c8b98631-8892-4054-887b-0fbfb4030407,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Match Winner,,Bwin,Fritz,1.58,2025-11-11T00:14:04.501181,True
6ebb1f90-5759-4582-ac3f-d74ea33bb950,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Unibet,Yes,1.93,2025-11-11T00:14:04.501181,True
d532c9c0-59e5-4377-8bce-c3a44180949b,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Unibet,No,2.07,2025-11-11T00:14:04.501181,True
bac1f3c5-aba7-4cc5-8996-359d6f59681c,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,888sport,Yes,2.1,2025-11-11T00:14:04.501181,True
eb5b2e14-fb1b-47d9-a072-a6b8933bbb0b,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,888sport,No,1.89,2025-11-11T00:14:04.501181,True
45ba6ff2-5cac-421f-8022-7bb626786482,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Ladbrokes,Yes,2.15,2025-11-11T00:14:04.501181,True
c81c92ac-255b-4725-a34c-69ad44c2225a,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Ladbrokes,No,1.87,2025-11-11T00:14:04.501181,True
a71d8176-4d61-49ea-9864-f3ae9529473a,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Betfair,Yes,1.79,2025-11-11T00:14:04.501181,True
11c7a425-34a2-4c76-89b9-d266ff8e7314,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Betfair,No,2.23,2025-11-11T00:14:04.501181,True
fad7302e-383b-4324-a488-0481675f067e,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Paddy Power,Yes,2.09,2025-11-11T00:14:04.501181,True
4c42884c-886c-429b-94c7-cfdcc6f366a9,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Paddy Power,No,1.95,2025-11-11T00:14:04.501181,True
c3ee2ae3-6260-46bc-b003-b100d553457f,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Betway,Yes,2.03,2025-11-11T00:14:04.501181,True
be954ee4-de09-4a50-bf09-ce131866ed37,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,Betway,No,2.0,2025-11-11T00:14:04.501181,True
19e11c48-7315-4b09-a097-50074c22f534,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,William Hill,Yes,1.94,2025-11-11T00:14:04.501181,True
5731fd4d-1bb7-4831-9a2f-33d58166472e,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Set Betting,2-0,William Hill,No,2.02,2025-11-11T00:14:04.501181,True
8ca889fe-afab-4dbb-881b-035a65c931f0,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Betfair,Over 22.5,2.15,2025-11-11T00:14:04.501181,True
7635bb17-a6a0-4360-a982-8892c6af94c3,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Betfair,Under 22.5,1.85,2025-11-11T00:14:04.501181,True
f6953367-00dc-4f6e-ad81-e92d36a419f3,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Bwin,Over 22.5,1.8,2025-11-11T00:14:04.501181,True
c2c6a109-6caf-4e80-85ea-1afde184efee,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Bwin,Under 22.5,2.28,2025-11-11T00:14:04.501181,True
97ddbf42-fc8b-4b14-91f5-9ac8386ed7e8,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Betway,Over 22.5,1.95,2025-11-11T00:14:04.501181,True
76ba8fc5-2eb1-410a-9fed-a3c9bc9219ab,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Betway,Under 22.5,2.03,2025-11-11T00:14:04.501181,True
4e0affc5-7296-49b9-9ae9-940791443b02,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Unibet,Over 22.5,2.02,2025-11-11T00:14:04.501181,True
e816917c-a213-42c1-8ef9-a4631d41245d,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Unibet,Under 22.5,1.95,2025-11-11T00:14:04.501181,True
e7c4cf2f-ceec-4aef-8e5d-817ab5e38bc4,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,William Hill,Over 22.5,1.99,2025-11-11T00:14:04.501181,True
d6672d0a-82fa-4785-85fd-8f71960166d4,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,William Hill,Under 22.5,1.98,2025-11-11T00:14:04.501181,True
78320f26-9db0-44da-a826-32d321961f49,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Coral,Over 22.5,2.06,2025-11-11T00:14:04.501181,True
4cee21d6-531a-43da-a841-b4d8b345c6db,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Coral,Under 22.5,1.96,2025-11-11T00:14:04.501181,True
94eea41c-05d7-440d-ad3a-6cccffe7ace3,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Paddy Power,Over 22.5,2.23,2025-11-11T00:14:04.501181,True
b5d6fed4-dcc5-4031-8b56-9e314cd86264,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Paddy Power,Under 22.5,1.78,2025-11-11T00:14:04.501181,True
f1a17f2b-cd54-4257-b02d-665bdc09ae5d,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Ladbrokes,Over 22.5,2.06,2025-11-11T00:14:04.501181,True
749cb0b8-f50c-48c5-ba42-a83422a09356,48f19831-0771-4caf-a93b-be5d98540b08,Tennis,Rune vs Fritz,Total Games,22.5,Ladbrokes,Under 22.5,1.93,2025-11-11T00:14:04.501181,True
5b03c29f-25be-469c-9300-37e5f326ba12,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,Bwin,Shelton,1.72,2025-11-11T00:14:04.501181,True
dc142866-72b7-48d3-8444-770dbb16cc38,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,Bwin,Tiafoe,2.37,2025-11-11T00:14:04.501181,True
196e9399-2d78-42b2-9470-1d341457cb39,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,Ladbrokes,Shelton,1.69,2025-11-11T00:14:04.501181,True
c40ba612-210f-41e7-b491-7580a24d7255,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,Ladbrokes,Tiafoe,2.43,2025-11-11T00:14:04.501181,True
0d5d3665-7873-4c50-8565-cefdaf819916,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,Coral,Shelton,2.0,2025-11-11T00:14:04.501181,True
0aecc12f-4a77-4462-bcd4-a82ed43e60c1,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,Coral,Tiafoe,2.01,2025-11-11T00:14:04.501181,True
74e7ffc2-4148-4c89-8b0d-0021082c5ec4,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,William Hill,Shelton,3.0,2025-11-11T00:14:04.501181,True
60b32edd-2b37-4adb-8c99-585b28e2eba0,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,William Hill,Tiafoe,1.5,2025-11-11T00:14:04.501181,True
d41e8d62-706e-4aa7-a91b-2ec166567fd8,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,Betway,Shelton,1.77,2025-11-11T00:14:04.501181,True
0cb5cc62-2140-4dff-822f-3f175d59a3d0,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Match Winner,,Betway,Tiafoe,2.28,2025-11-11T00:14:04.501181,True
cf68e4d2-9bba-472e-8f96-69bb1a79389b,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Set Betting,2-0,Bet365,Yes,2.1,2025-11-11T00:14:04.501181,True
0e225cf5-d74c-4233-b4c3-5dd96aa489ad,3c544de6-00a5-4b0d-8983-a6256c4e4551,Tennis,Shelton vs Tiafoe,Set Betting,2-0,Bet365,No,1.91,2025-11-11T00:14:04.501181,True
